"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:29",NA,NA,NA,NA,"03260487.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:03",NA,NA,NA,NA,"03260460.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:10",NA,NA,NA,NA,"05170947.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:32",NA,NA,NA,NA,"06140091.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:19",NA,NA,NA,NA,"04110185.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",7,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:37:41",NA,NA,NA,NA,"05170924.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:16",NA,NA,NA,NA,"03260479.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:16",NA,NA,NA,NA,"03260480.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:36",NA,NA,NA,NA,"06140099.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:08",NA,NA,NA,NA,"03260467.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:08",NA,NA,NA,NA,"03260468.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:09",NA,NA,NA,NA,"03260469.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:02",NA,NA,NA,NA,"03260458.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:03",NA,NA,NA,NA,"03260459.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:39",NA,NA,NA,NA,"06140103.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",3,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:31",NA,NA,NA,NA,"06140090.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:45",NA,NA,NA,NA,"04110197.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",3,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:32",NA,NA,NA,NA,"06140092.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",3,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:00:41",NA,NA,NA,NA,"04110174.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-19",2021-07-02,"18:12:30",NA,NA,NA,NA,"07020742.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:06",NA,NA,NA,NA,"03260465.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",5,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:00:44",NA,NA,NA,NA,"04110176.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:36",NA,NA,NA,NA,"06140098.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:06",NA,NA,NA,NA,"05170940.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:37",NA,NA,NA,NA,"06140100.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:28",NA,NA,NA,NA,"03260485.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:28",NA,NA,NA,NA,"03260486.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:39",NA,NA,NA,NA,"04110192.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:40",NA,NA,NA,NA,"06140104.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:09",NA,NA,NA,NA,"05170945.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:46",NA,NA,NA,NA,"04110198.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:47",NA,NA,NA,NA,"04110199.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:47",NA,NA,NA,NA,"04110200.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:00:42",NA,NA,NA,NA,"04110175.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:35",NA,NA,NA,NA,"06140097.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:05",NA,NA,NA,NA,"05170938.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:05",NA,NA,NA,NA,"05170939.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:32",NA,NA,NA,NA,"04110189.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:38",NA,NA,NA,NA,"06140101.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:39",NA,NA,NA,NA,"06140102.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:34",NA,NA,NA,NA,"04110191.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:09",NA,NA,NA,NA,"05170944.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:41",NA,NA,NA,NA,"04110193.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:10",NA,NA,NA,NA,"05170946.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:41",NA,NA,NA,NA,"06140105.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:11",NA,NA,NA,NA,"05170948.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:35",NA,NA,NA,NA,"06140096.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",5,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:15",NA,NA,NA,NA,"03260478.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:21",NA,NA,NA,NA,"04110186.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:29",NA,NA,NA,NA,"04110187.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:31",NA,NA,NA,NA,"04110188.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:07",NA,NA,NA,NA,"05170941.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:07",NA,NA,NA,NA,"05170942.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:43",NA,NA,NA,NA,"04110195.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:43",NA,NA,NA,NA,"04110196.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:48",NA,NA,NA,NA,"04110201.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:41",NA,NA,NA,NA,"04110194.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-04-11,"07:01:34",NA,NA,NA,NA,"04110190.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:42",NA,NA,NA,NA,"06140107.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-17,"06:38:04",NA,NA,NA,NA,"05170937.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:06",NA,NA,NA,NA,"03260464.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",4,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-26,"20:26:05",NA,NA,NA,NA,"03260463.JPG","Collared Peccary"
"Pecari tajacu","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"06:02:41",NA,NA,NA,NA,"06140106.JPG","Collared Peccary"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-20,"04:56:07",NA,NA,NA,NA,"04200049.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-20,"04:56:09",NA,NA,NA,NA,"04200050.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:52",NA,NA,NA,NA,"05050629.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-20,"04:56:06",NA,NA,NA,NA,"04200048.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:59",NA,NA,NA,NA,"05050638.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:51",NA,NA,NA,NA,"05050627.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-01,"23:43:46",NA,NA,NA,NA,"07010356.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-01,"23:43:44",NA,NA,NA,NA,"07010355.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:17",NA,NA,NA,NA,"06200851.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:58",NA,NA,NA,NA,"05050636.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:49",NA,NA,NA,NA,"05050626.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:51",NA,NA,NA,NA,"05050628.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:09",NA,NA,NA,NA,"06200845.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:53",NA,NA,NA,NA,"05050630.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:59",NA,NA,NA,NA,"05050637.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:19",NA,NA,NA,NA,"06200852.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-20,"04:49:58",NA,NA,NA,NA,"04200735.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:56",NA,NA,NA,NA,"05050634.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:54",NA,NA,NA,NA,"05050631.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:13",NA,NA,NA,NA,"06200850.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:04:00",NA,NA,NA,NA,"05050639.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:11",NA,NA,NA,NA,"06200847.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:57",NA,NA,NA,NA,"05050635.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",3,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-14,"05:47:23",NA,NA,NA,NA,"06140081.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-20,"04:50:03",NA,NA,NA,NA,"04200736.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:12",NA,NA,NA,NA,"06200849.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:04:01",NA,NA,NA,NA,"05050640.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:04:02",NA,NA,NA,NA,"05050642.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-05,"22:03:55",NA,NA,NA,NA,"05050632.JPG","Puma"
"Puma concolor","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"01:14:09",NA,NA,NA,NA,"06200846.JPG","Puma"
