Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/12/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/18/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,3/17/2011,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/24/2010,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/30/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,1/12/2011,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/20/2010,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/15/2010,23:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/12/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/18/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,3/17/2011,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/2010,3/25/2011,10/24/2010,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/2010,10/7/2010,10/10/2010,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/2010,10/7/2010,10/26/2010,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/2010,10/7/2010,8/30/2010,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/2010,10/7/2010,11/26/2010,5:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/2010,2/19/2011,10/10/2010,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/2010,2/19/2011,10/26/2010,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/2010,2/19/2011,8/30/2010,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,10/7/2010,2/19/2011,11/26/2010,5:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/2011,3/31/2011,10/10/2010,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/2011,3/31/2011,10/26/2010,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/2011,3/31/2011,8/30/2010,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,2/19/2011,3/31/2011,11/26/2010,5:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/2010,10/5/2010,1/16/2011,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/2010,10/5/2010,3/16/2011,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/2010,10/5/2010,2/7/2011,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,8/15/2010,10/5/2010,9/13/2010,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/2010,12/15/2010,1/16/2011,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/2010,12/15/2010,3/16/2011,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/2010,12/15/2010,2/7/2011,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,10/5/2010,12/15/2010,9/13/2010,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/2011,3/27/2011,1/16/2011,21:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/2011,3/27/2011,3/16/2011,0:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/2011,3/27/2011,2/7/2011,20:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB065A,Yes,5.7493208,101.4826977,774967,636091,,1/2/2011,3/27/2011,9/13/2010,2:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,3/12/2011,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,1/22/2011,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,11/20/2010,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,11/6/2010,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,9/23/2010,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,3/1/2011,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,2/18/2011,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,10/16/2010,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,8/23/2010,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,8/14/2010,10/2/2010,3/5/2011,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,3/12/2011,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,1/22/2011,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,11/20/2010,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,11/6/2010,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,9/23/2010,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,3/1/2011,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,2/18/2011,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,10/16/2010,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,8/23/2010,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,10/2/2010,12/5/2010,3/5/2011,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,3/12/2011,2:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,1/22/2011,22:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,11/20/2010,5:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,11/6/2010,23:55
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,9/23/2010,23:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,3/1/2011,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,2/18/2011,2:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,10/16/2010,21:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,8/23/2010,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB067C,Yes,5.74399402,101.5159516,778654,635518,,12/28/2010,3/24/2011,3/5/2011,23:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,8/14/2010,8/24/2010,10/7/2010,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,9/27/2010,12/18/2010,10/7/2010,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB068B,Yes,5.75242764,101.5441191,781772,636465,,12/25/2010,3/22/2011,10/7/2010,20:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,11/21/2010,2/19/2011,4/11/2011,0:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,11/21/2010,2/19/2011,4/13/2011,1:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,2/19/2011,4/21/2011,4/11/2011,0:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB073D,Yes,5.72811082,101.4164284,767633,633713,,2/19/2011,4/21/2011,4/13/2011,1:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,9/4/2010,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,2/6/2011,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,3/30/2011,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,3/2/2011,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,2/19/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,8/22/2010,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,2/15/2011,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,2/8/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,4/8/2011,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,1/2/2011,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,11/27/2010,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,9/15/2010,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,8/30/2010,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,8/25/2010,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,11/26/2010,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,8/16/2010,10/15/2010,1/19/2011,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,9/4/2010,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,2/6/2011,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,3/30/2011,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,3/2/2011,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,2/19/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,8/22/2010,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,2/15/2011,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,2/8/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,4/8/2011,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,1/2/2011,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,11/27/2010,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,9/15/2010,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,8/30/2010,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,8/25/2010,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,11/26/2010,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,10/15/2010,1/12/2011,1/19/2011,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,9/4/2010,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,2/6/2011,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,3/30/2011,4:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,3/2/2011,0:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,2/19/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,8/22/2010,4:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,2/15/2011,3:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,2/8/2011,21:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,4/8/2011,4:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,1/2/2011,2:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,11/27/2010,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,9/15/2010,0:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,8/30/2010,0:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,8/25/2010,2:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,11/26/2010,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB075D,Yes,5.72713432,101.4576553,772202,633624,,1/12/2011,4/13/2011,1/19/2011,1:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/2010,8/23/2010,11/15/2010,20:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB082D,Yes,5.72710708,101.5803619,785801,633681,,8/13/2010,8/23/2010,11/1/2010,18:55
